2009-2010 Award Year FFEL Volume by School,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
"Award Year Cumulative Activity through Quarter ending 09/30/2009

",,,,,,,,,,,,,,,,,,,,,,,,
Data Run: 4/5/2012,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FFEL SUBSIDIZED,,,,,FFEL UNSUBSIDIZED,,,,,FFEL PARENT PLUS,,,,,FFEL GRAD PLUS,,,,
OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,2154,2181,9748933,2181,4940939,2108,2190,11795200,2190,5945929,51,53,462011,53,231446,2,2,29030,2,14515
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,0,0,0,0,0,0,0,0,0,0,1,1,3735,1,3735,0,0,0,0,0
01055400,CONCORDIA COLLEGE,AL,367013323,PRIVATE,396,396,1589214,397,795858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,PRIVATE,86,88,486988,90,263058,70,73,462695,75,246786,0,0,0,0,0,0,0,0,0,0
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,PRIVATE,38,38,85768,38,43172,35,35,94067,35,50050,0,0,0,0,0,0,0,0,0,0
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,PRIVATE,123,124,495343,127,259886,127,137,717161,140,374885,3,3,34500,3,17250,0,0,0,0,0
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,361174231,PROPRIETARY,40,40,146273,40,51158,35,38,124082,43,47241,3,3,11500,3,3836,0,0,0,0,0
02503400,AMRIDGE UNIVERSITY,AL,361173553,PRIVATE,500,500,3033847,504,1231127,515,515,4427905,526,1809410,0,0,0,0,0,25,26,401524,28,151166
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PRIVATE,739,740,2566117,747,1203333,710,1284,3448418,1289,1612345,22,22,148580,22,71363,0,0,0,0,0
03010600,VIRGINIA COLLEGE,AL,352095154,PROPRIETARY,10,10,33886,10,15128,10,10,43393,10,21513,0,0,0,0,0,0,0,0,0,0
03783300,BLUE CLIFF CAREER COLLEGE,AL,366064749,PROPRIETARY,3,3,10500,3,5250,2,2,11500,2,5750,0,0,0,0,0,0,0,0,0,0
04067300,SELMA UNIVERSITY,AL,367015232,PRIVATE,72,72,207850,73,104250,9,9,18000,9,9000,0,0,0,0,0,0,0,0,0,0
04121500,COLUMBIA SOUTHERN UNIVERSITY,AL,365613815,PROPRIETARY,755,761,3440918,1009,1193408,862,874,4941732,1148,1698628,0,0,0,0,0,0,0,0,0,0
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,PUBLIC,1236,1272,4756316,1309,2479161,1152,1222,4419350,1264,2317798,10,10,46762,10,26551,0,0,0,0,0
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,PUBLIC,1136,1201,4871502,1251,2530332,870,1177,3195717,1238,1662559,12,12,79799,12,42172,0,0,0,0,0
00108800,LYON COLLEGE,AR,725013699,PRIVATE,216,217,904852,218,463141,224,265,970726,265,495559,56,57,521366,57,260433,0,0,0,0,0
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,PUBLIC,2913,3052,11405663,3149,5806589,2585,2779,11933508,2856,6037253,122,125,758783,126,380718,0,0,0,0,0
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,PUBLIC,5673,5801,26454321,5818,13980588,5267,5639,29871943,5654,15765623,130,132,802297,132,451881,43,44,572750,45,293390
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,PUBLIC,452,463,1635093,479,835627,306,313,1161462,325,583231,0,0,0,0,0,0,0,0,0,0
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,PUBLIC,4025,4169,18772378,4169,9810638,3958,4502,20516740,4502,10731090,419,431,3155749,431,1662261,5,5,12767,5,7986
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,PRIVATE,111,111,478967,113,253475,112,112,472448,114,243500,22,22,147500,23,76275,0,0,0,0,0
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,PRIVATE,155,156,647878,157,324076,154,161,580026,162,291194,16,16,268200,16,150581,0,0,0,0,0
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,PRIVATE,72,72,283485,72,141245,63,65,253698,65,125772,3,3,12704,3,6352,0,0,0,0,0
00109700,HARDING UNIVERSITY,AR,721490001,PRIVATE,1839,1874,7430350,1880,4836283,2097,2188,9268607,2197,5882219,333,356,3406832,363,1811004,49,50,326900,50,320828
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,PUBLIC,1386,1477,5990565,1482,3959609,1175,1282,5114271,1283,3070389,53,53,406205,54,228729,1,1,2065,1,2065
00109900,HENDRIX COLLEGE,AR,720323080,PRIVATE,497,500,2248507,500,1134861,370,457,1545067,457,783226,312,320,4607367,323,2318659,1,1,8000,1,4000
00110000,JOHN BROWN UNIVERSITY,AR,727612747,PRIVATE,361,366,1856352,368,959283,336,340,1781779,341,908302,42,42,287973,42,147509,1,1,10000,1,5000
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,PUBLIC,4686,4788,23187910,4789,11909231,4382,4695,27245995,4695,13994695,41,44,270763,44,146376,127,132,405851,133,229369
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,PRIVATE,312,312,1191024,312,612284,422,435,1770152,437,884913,119,124,1102553,127,555102,0,0,0,0,0
00110300,PHILANDER SMITH COLLEGE,AR,722023718,PRIVATE,401,403,1671218,403,852734,413,461,2282210,464,1160656,31,32,283976,33,142704,0,0,0,0,0
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,PUBLIC,977,1039,4288594,1076,2201637,799,898,3730516,944,1924048,9,10,43650,11,24675,0,0,0,0,0
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,PUBLIC,4854,4899,25321678,4899,13166061,5591,5783,32499787,5783,16780362,495,504,4892427,504,2553465,47,52,260731,52,155051
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,PUBLIC,1404,1407,10213103,1415,4998989,1322,1367,21176255,1383,10489615,37,37,235855,37,116288,86,90,650317,91,283422
00524500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,AR,721109601,PUBLIC,301,307,907316,309,463053,256,270,844212,272,425817,2,2,8000,2,4000,0,0,0,0,0
00570700,SOUTHEAST ARKANSAS COLLEGE,AR,716033900,PUBLIC,347,351,1147776,353,585339,93,96,240023,97,125489,0,0,0,0,0,0,0,0,0,0
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH,AR,717011900,PUBLIC,178,179,571797,180,296411,164,169,481010,170,243834,0,0,0,0,0,0,0,0,0,0
00997600,COLLEGE OF THE OUACHITAS,AR,721040816,PUBLIC,152,155,429885,156,217491,76,78,212320,78,106832,0,0,0,0,0,0,0,0,0,0
01210500,NATIONAL PARK COMMUNITY COLLEGE,AR,719139174,PUBLIC,669,682,2588041,689,1312493,535,540,2507392,541,1264198,0,0,0,0,0,0,0,0,0,0
01226100,NORTH ARKANSAS COLLEGE,AR,726015508,PUBLIC,503,503,1891852,503,949474,413,413,2120042,413,1054727,0,0,0,0,0,0,0,0,0,0
01286000,ARKANSAS NORTHEASTERN COLLEGE,AR,723161109,PUBLIC,127,127,469329,127,235165,109,109,580952,111,289515,0,0,0,0,0,0,0,0,0,0
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,PUBLIC,648,662,1965082,669,998305,356,372,838879,384,420357,0,0,0,0,0,0,0,0,0,0
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,PUBLIC,504,509,1879366,513,970795,378,386,1718379,391,874593,0,0,0,0,0,0,0,0,0,0
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,PUBLIC,301,306,961949,306,483095,180,189,651353,189,324440,0,0,0,0,0,0,0,0,0,0
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,PUBLIC,4847,4879,17747342,4896,9017360,4545,4565,24904143,4591,12593710,5,5,37064,5,18532,0,0,0,0,0
02087000,OZARKA COLLEGE,AR,725560010,PUBLIC,452,481,1459188,512,474811,389,416,1684172,443,518781,0,0,0,0,0,0,0,0,0,0
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722053535,PROPRIETARY,57,57,171212,57,87565,21,21,50779,21,26744,1,1,2673,1,1337,0,0,0,0,0
02330800,JRMC SCHOOL OF NURSING,AR,716036301,PRIVATE,38,38,132300,63,106650,39,39,123550,66,100750,0,0,0,0,0,0,0,0,0,0
02538500,ARTHUR'S BEAUTY COLLEGE,AR,720761819,PROPRIETARY,3,3,2275,3,1307,1,1,311,1,311,0,0,0,0,0,0,0,0,0,0
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,PROPRIETARY,9,9,23470,11,13930,7,7,13766,9,9446,0,0,0,0,0,0,0,0,0,0
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,PROPRIETARY,28,29,88504,29,44253,27,27,91091,27,45549,0,0,0,0,0,0,0,0,0,0
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,727125190,PUBLIC,1368,1373,5065731,1373,2562821,1330,1336,7204375,1336,3633531,7,7,45584,7,22792,0,0,0,0,0
03105200,BAPTIST HEALTH SCHOOLS LITTLE ROCK,AR,722102820,PRIVATE,536,537,2000659,703,1286482,520,522,2168475,669,1211008,8,8,47700,11,32200,0,0,0,0,0
03855300,ECCLESIA COLLEGE,AR,727628159,PRIVATE,14,14,56283,14,28142,8,8,31217,8,15609,0,0,0,0,0,0,0,0,0,0
00107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,AZ,853066000,PRIVATE,298,299,2417996,299,2401893,303,306,3231802,306,3165244,0,0,0,0,0,142,142,1653651,143,1234433
00107100,ARIZONA WESTERN COLLEGE,AZ,853658847,PUBLIC,512,513,1685728,559,919907,251,254,776648,278,422728,4,4,30000,5,18000,0,0,0,0,0
00107200,COCHISE COLLEGE,AZ,856076190,PUBLIC,316,317,1141297,320,578609,114,116,403204,117,204516,1,1,10613,1,5307,0,0,0,0,0
00107400,GRAND CANYON UNIVERSITY,AZ,850173030,PROPRIETARY,8007,8094,42116651,8094,18064078,9095,9264,72870253,9265,30487786,72,74,776736,74,407531,4,4,30887,4,14877
00107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,PUBLIC,1179,1198,4182993,1203,2157448,245,253,1184662,258,615160,0,0,0,0,0,0,0,0,0,0
00107700,MESA COMMUNITY COLLEGE,AZ,852024866,PUBLIC,3417,3476,11935503,3542,6364575,1630,1722,7327961,1782,3939285,19,19,166537,19,83720,0,0,0,0,0
00107800,PHOENIX COLLEGE,AZ,850134234,PUBLIC,1319,1330,4627480,1337,2375880,1021,1089,4728307,1092,2418969,2,2,17026,2,8513,0,0,0,0,0
00107900,YAVAPAI COLLEGE,AZ,863013297,PUBLIC,298,301,936991,302,477336,280,286,1077756,286,541753,0,0,0,0,0,0,0,0,0,0
00108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,PUBLIC,9458,9624,50116849,9717,26036623,8859,9442,64499184,9499,33210103,1626,1679,25473090,1689,12965747,373,401,6034912,401,3077534
00446700,TUCSON COLLEGE,AZ,857113781,PROPRIETARY,3,3,6226,3,4476,3,3,9538,3,7061,1,1,9188,1,4594,0,0,0,0,0
00711300,ARIZONA CHRISTIAN UNIVERSITY,AZ,850327097,PRIVATE,150,151,642754,152,324868,168,173,761275,175,386783,11,13,139458,13,73208,0,0,0,0,0
00726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,PUBLIC,2911,2939,9117990,2944,4621468,2399,2427,8336641,2431,4226450,14,15,73400,15,36816,0,0,0,0,0
00728300,CENTRAL ARIZONA COLLEGE,AZ,852289779,PUBLIC,699,704,2474004,705,1246391,709,722,3125920,722,1560904,0,0,0,0,0,0,0,0,0,0
00822100,UNIVERSAL TECHNICAL INSTITUTE,AZ,853237946,PROPRIETARY,2956,2985,10286023,3062,5376036,2954,3102,11282462,3179,5810346,930,971,8060052,985,4070896,0,0,0,0,0
00830300,GATEWAY COMMUNITY COLLEGE,AZ,850341795,PUBLIC,1225,1255,4222956,1292,2168783,1294,1311,6903063,1323,3495469,3,3,26492,3,13246,0,0,0,0,0
00830400,SCOTTSDALE COMMUNITY COLLEGE,AZ,852562626,PUBLIC,954,963,3375905,963,1720874,495,513,2015707,513,1039316,8,8,81260,8,40630,0,0,0,0,0
00945100,BROWN MACKIE COLLEGE,AZ,857125300,PROPRIETARY,504,514,1658428,538,645876,478,585,1914162,611,740096,13,14,69446,15,25828,0,0,0,0,0
01084700,ARIZONA AUTOMOTIVE INSTITUTE,AZ,853013503,PROPRIETARY,65,65,103179,67,98889,52,53,93103,55,92206,0,0,0,0,0,0,0,0,0,0
01085800,AVALON SCHOOL OF COSMETOLOGY,AZ,852104010,PROPRIETARY,121,121,386741,126,205381,63,63,212322,66,110762,3,3,13906,3,6954,0,0,0,0,0
01168900,REFRIGERATION SCHOOL (THE),AZ,850341894,PROPRIETARY,25,25,25896,27,21532,25,25,32571,26,26736,3,3,32144,3,15387,0,0,0,0,0
01218400,INTERNATIONAL ACADEMY OF HAIR DESIGN,AZ,852024887,PROPRIETARY,28,30,72981,31,36788,30,32,112933,34,58346,4,4,12635,4,6318,0,0,0,0,0
02065200,ITT TECHNICAL INSTITUTE,AZ,852829272,PROPRIETARY,425,432,1741803,432,620393,420,425,2309055,425,828190,43,43,440430,43,153009,0,0,0,0,0
02071200,KAPLAN COLLEGE,AZ,850294349,PROPRIETARY,104,105,400530,113,190637,100,110,413722,117,188062,1,1,8161,1,4081,0,0,0,0,0
02098800,UNIVERSITY OF PHOENIX,AZ,852822371,PROPRIETARY,67590,68099,283322438,70312,154830040,62730,63556,375006008,65830,198564964,112,114,650453,115,349794,26,27,269729,31,150080
02100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,PROPRIETARY,1910,1934,7019151,2080,3524813,1893,2084,8212742,2237,4112721,474,505,3485129,523,1760300,0,0,0,0,0
02100600,CARRINGTON COLLEGE,AZ,850154096,PROPRIETARY,1052,1053,3802992,1072,1941284,1039,1047,5719643,1064,2909898,63,63,400626,63,200327,0,0,0,0,0
02146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850405898,PUBLIC,193,196,631874,199,322488,151,153,594914,155,304879,0,0,0,0,0,0,0,0,0,0
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,850212718,PROPRIETARY,214,217,1017435,221,529726,216,217,1634210,221,841433,0,0,0,0,0,0,0,0,0,0
02174900,COLLINS COLLEGE,AZ,850404000,PROPRIETARY,101,103,513005,150,256633,107,108,523347,158,271727,15,15,187577,23,89124,0,0,0,0,0
02177500,RIO SALADO COMMUNITY COLLEGE,AZ,852816948,PUBLIC,2227,2259,7184389,2498,4156533,2317,2341,12543164,2572,7137393,1,1,12772,1,6386,0,0,0,0,0
02192300,MARICOPA BEAUTY COLLEGE,AZ,853232226,PROPRIETARY,24,24,70989,25,36029,23,23,50146,26,25638,3,3,16900,3,8450,0,0,0,0,0
02199900,AMERICAN INDIAN COLLEGE OF THE ASSEMBLIES OF GOD,AZ,850212199,PRIVATE,19,19,77769,19,62039,12,12,44805,12,36500,0,0,0,0,0,0,0,0,0,0
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,PROPRIETARY,901,903,3153489,931,1729694,899,1156,4004868,1220,2096204,43,43,216552,44,113443,0,0,0,0,0
02218800,BROOKLINE COLLEGE,AZ,850215815,PROPRIETARY,256,256,890565,259,451012,235,239,1245672,248,613628,9,9,43106,9,23430,0,0,0,0,0
02263100,ANTHEM COLLEGE,AZ,850144973,PROPRIETARY,481,481,1650510,488,846374,441,654,1765381,666,889430,34,34,222532,34,109280,0,0,0,0,0
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,PROPRIETARY,1798,1818,6289010,1850,2322211,1784,3155,9642273,3194,3536178,15,15,75388,15,28154,0,0,0,0,0
02317800,AMERICAN INSTITUTE OF TECHNOLOGY,AZ,850434729,PROPRIETARY,164,164,421679,171,217792,152,152,362312,159,190527,0,0,0,0,0,0,0,0,0,0
02361100,ITT TECHNICAL INSTITUTE,AZ,857045829,PROPRIETARY,338,343,1332796,346,480667,343,345,1850826,347,671267,48,48,459525,48,154957,0,0,0,0,0
02521500,LAMSON COLLEGE,AZ,852841141,PROPRIETARY,0,0,0,0,0,1,1,667,1,667,1,1,6800,1,2266,0,0,0,0,0
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,PROPRIETARY,238,240,1044133,241,504554,259,264,1168230,265,551573,66,67,1271801,67,683858,0,0,0,0,0
02561900,BRILLARE HAIRDRESSING ACADEMY,AZ,852543301,PROPRIETARY,38,38,127591,40,66249,44,45,205424,47,105832,6,6,36900,6,18450,0,0,0,0,0
02582700,CORTIVA INSTITUTE - TUCSON,AZ,857103503,PROPRIETARY,56,57,152847,57,64986,58,58,218426,58,93403,1,1,11000,1,3668,0,0,0,0,0
02616700,LE CORDON BLEU COLLEGE OF CULINARY ARTS,AZ,852512729,PROPRIETARY,640,642,2441956,653,1225091,630,631,3112569,645,1567566,1,1,18900,1,9450,0,0,0,0,0
02623600,PARADISE VALLEY COMMUNITY COLLEGE,AZ,850321210,PUBLIC,0,0,0,0,0,0,0,0,0,0,1,1,4000,1,4000,0,0,0,0,0
02623800,CORTIVA INSTITUTE - SCOTTSDALE,AZ,852574218,PROPRIETARY,55,55,153558,55,59286,62,62,258978,62,103481,5,6,47304,6,18770,0,0,0,0,0
03005000,SAFFORD COLLEGE OF BEAUTY CULTURE,AZ,855463309,PROPRIETARY,15,15,51558,19,17190,10,10,37000,13,11979,0,0,0,0,0,0,0,0,0,0
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,142,142,336992,143,201731,147,147,436115,147,252783,42,43,496127,44,260544,0,0,0,0,0
03076400,BRYMAN SCHOOL OF ARIZONA (THE),AZ,850294919,PROPRIETARY,444,444,1490694,444,752440,529,720,2160995,724,1086778,35,35,229542,36,113561,0,0,0,0,0
03097800,CARSTEN AVEDA INSTITUTE,AZ,852825404,PROPRIETARY,18,18,55680,18,27841,19,19,97139,21,50753,2,2,10500,2,5250,0,0,0,0,0
03100400,COCONINO COUNTY COMMUNITY COLLEGE,AZ,860012701,PUBLIC,470,473,1603329,481,794080,342,347,1592103,353,787001,6,6,36986,6,18493,0,0,0,0,0
03107000,SOUTHWEST COLLEGE OF NATUROPATHIC MEDICINE & HEALTH SCIENCES,AZ,852821751,PRIVATE,287,287,809714,287,809714,289,289,2741188,289,2714319,0,0,0,0,0,8,8,135321,8,84274
03115000,ARIZONA COLLEGE OF ALLIED HEALTH,AZ,853023843,PROPRIETARY,26,27,85998,46,54329,25,26,128742,44,82438,5,5,25101,5,11378,0,0,0,0,0
03120300,COLLEGEAMERICA - FLAGSTAFF,AZ,860043936,PROPRIETARY,91,91,324795,96,168277,90,90,489121,95,250740,1,1,4104,1,2052,0,0,0,0,0
03156300,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,853921010,PUBLIC,1183,1193,4157904,1202,2113162,526,542,2459061,553,1264266,0,0,0,0,0,0,0,0,0,0
03478400,PHOENIX SEMINARY,AZ,850187611,PRIVATE,11,11,31689,11,15847,7,7,14647,7,7325,0,0,0,0,0,0,0,0,0,0
03593300,SOUTHWEST INSTITUTE OF HEALING ARTS,AZ,852813658,PROPRIETARY,29,29,85957,30,44130,31,31,142957,32,73153,0,0,0,0,0,0,0,0,0,0
03617500,PHOENIX INSTITUTE OF HERBAL MEDICINE & ACUPUNCTURE,AZ,850121275,PROPRIETARY,64,64,509874,64,254936,63,64,720422,64,362710,0,0,0,0,0,0,0,0,0,0
03695500,ARIZONA SCHOOL OF ACUPUNCTURE AND ORIENTAL MEDICINE,AZ,857121100,PROPRIETARY,27,28,214833,28,107417,26,28,283000,28,141500,0,0,0,0,0,3,3,18667,3,9334
03813300,NORTHCENTRAL UNIVERSITY,AZ,863142336,PROPRIETARY,1,1,5500,1,2750,1,1,2510,1,2490,0,0,0,0,0,0,0,0,0,0
03814300,TURNING POINT BEAUTY COLLEGE,AZ,852224229,PROPRIETARY,10,10,35000,15,29750,10,10,58385,15,49385,1,1,10235,1,5117,0,0,0,0,0
04051300,ART INSTITUTE OF PHOENIX (THE),AZ,850212859,PROPRIETARY,619,633,2185192,1118,1392077,618,632,2852616,1113,1792591,174,177,2874446,327,1803300,0,0,0,0,0
04120900,ARIZONA CULINARY INSTITUTE,AZ,852594939,PROPRIETARY,27,27,94500,27,47250,27,27,137236,27,68000,14,14,257422,14,128713,0,0,0,0,0
04131400,PHOENIX SCHOOL OF LAW,AZ,850044418,PROPRIETARY,266,266,2255970,267,1134221,271,271,3328218,272,1676829,0,0,0,0,0,220,247,6159941,249,3116785
00111100,ALLAN HANCOCK COLLEGE,CA,934546399,PUBLIC,5,5,17750,5,8875,4,4,9571,4,4786,1,1,17100,1,8550,0,0,0,0,0
00111300,ANTELOPE VALLEY COLLEGE,CA,935365426,PUBLIC,805,806,3017678,806,1513060,712,714,3856371,714,1925325,0,0,0,0,0,0,0,0,0,0
00111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,PRIVATE,547,547,2275678,547,1348321,545,548,2523624,548,1510306,75,76,2348243,77,1026955,22,23,702246,23,306333
00111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,PRIVATE,1,1,1000,1,1000,3,3,13974,3,13974,0,0,0,0,0,0,0,0,0,0
00111800,BAKERSFIELD COLLEGE,CA,933051299,PUBLIC,284,286,1019862,286,520505,244,253,1097955,253,563034,2,2,16400,2,8200,0,0,0,0,0
00112000,AMERICAN BAPTIST SEMINARY OF THE WEST,CA,947043029,PRIVATE,28,28,218685,28,108235,27,27,308499,27,154094,0,0,0,0,0,0,0,0,0,0
00112100,BETHANY UNIVERSITY OF THE ASSEMBLIES OF GOD,CA,950662896,PRIVATE,81,81,382331,81,194975,76,76,349729,76,178662,9,9,107432,9,53716,0,0,0,0,0
00112200,BIOLA UNIVERSITY,CA,906390001,PRIVATE,2482,2488,12948805,2524,6697941,2213,2531,8800418,2582,4425419,395,408,7180841,421,3811477,2,2,21506,2,9119
00112300,BROOKS INSTITUTE,CA,931031809,PROPRIETARY,257,262,1107364,398,464293,279,282,1233122,430,532445,38,41,903636,64,356377,1,1,20000,1,5000
00112400,CABRILLO COLLEGE,CA,950033194,PUBLIC,93,93,347927,93,174219,70,70,356179,70,178781,1,1,10000,1,5000,0,0,0,0,0
00112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,PRIVATE,1982,1995,7909089,1995,5370697,2026,2064,8493796,2064,6168677,235,239,3419063,243,1880050,13,13,128096,13,68669
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,PRIVATE,699,707,3925619,707,2009509,704,732,4495984,732,2401592,126,132,1846052,134,961431,139,159,1777272,159,926539
00113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,PRIVATE,847,848,5200741,853,2634695,870,897,5912249,902,3001142,132,148,3549879,149,1757294,168,189,2901884,189,1444586
00113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,PRIVATE,1264,1272,7155602,1274,3177741,1259,1326,8147344,1328,3494333,274,287,3091024,288,1581329,24,24,283442,24,105200
00113400,CALIFORNIA MARITIME ACADEMY,CA,945908181,PUBLIC,320,322,1502503,322,756932,331,336,1502716,337,757834,126,126,1776096,128,901338,0,0,0,0,0
00113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,PUBLIC,5984,6087,29195376,6090,15117839,4859,4926,27638246,4927,14227550,134,139,1270233,141,645865,40,40,446755,40,223234
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,PUBLIC,1238,1240,6558076,1241,2325703,1074,1084,6952794,1085,2460539,81,81,954172,81,324462,2,2,17523,2,5843
00113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,PUBLIC,0,0,0,0,0,2,2,5802,2,5802,0,0,0,0,0,0,0,0,0,0
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,PUBLIC,0,0,0,0,0,0,0,0,0,0,20,20,227588,20,77539,6,6,52462,6,21489
00114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,PUBLIC,3285,3346,15168960,3346,5521536,2664,2738,13255048,2738,4852437,104,106,969243,106,348106,1,1,7407,1,2469
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,PUBLIC,4919,5012,24073353,5012,12487940,3693,3800,19854095,3800,10315205,141,146,1436245,146,730780,3,3,44051,3,22026
00115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,PUBLIC,0,0,0,0,0,1,1,12000,1,6000,0,0,0,0,0,0,0,0,0,0
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,0,0,0,0,0,0,0,0,0,0,998,1006,12279058,1008,6304280,20,22,194311,23,100963
00115500,SAN JOSE STATE UNIVERSITY,CA,951920036,PUBLIC,5964,6174,30095590,6179,15744194,4168,4324,23736402,4327,12282966,196,196,2165434,197,1104302,16,17,98582,17,50791
00115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,PUBLIC,2257,2281,10799171,2281,5738750,1668,1717,9013172,1717,4873831,100,102,902318,102,470939,8,8,83370,8,44185
00116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,PUBLIC,129,129,490810,129,248952,29,29,120136,29,62793,0,0,0,0,0,0,0,0,0,0
00116200,CHABOT COLLEGE,CA,945452400,PUBLIC,206,209,748265,209,379232,148,152,676590,152,342517,0,0,0,0,0,0,0,0,0,0
00116400,CHAPMAN UNIVERSITY,CA,928661099,PRIVATE,5290,5312,31421118,5319,16018972,5177,5238,37972317,5245,18792897,659,679,8080873,682,4120058,755,805,16174894,810,7904959
00116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,PRIVATE,33,33,257999,33,129241,26,27,280104,27,137318,0,0,0,0,0,0,0,0,0,0
00116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,PRIVATE,899,903,7367429,905,3801327,836,850,9751358,852,5016622,0,0,0,0,0,348,376,7529811,390,4125581
00117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,PRIVATE,20,21,83040,21,42434,48,48,273780,48,136746,29,29,582425,29,291213,1,1,7078,1,3539
00117100,HARVEY MUDD COLLEGE,CA,917115990,PRIVATE,194,194,802041,194,404544,218,218,876213,218,437984,63,64,997750,64,504706,0,0,0,0,0
